4.75,2136.00,340.00,-1.7,-54.93,292.0,1814,2066.07,349.67,-1.7,-55.50,303.9,1757,0,0,0,0,0,0,0,0,0,0
4.80,2154.00,360.00,-1.7,-55.40,289.3,1829,2083.65,351.74,-1.7,-55.48,301.1,1772,0,0,0,0,0,0,0,0,0,0
4.85,2171.00,340.00,-1.7,-53.98,286.6,1843,2101.12,349.39,-1.7,-55.18,298.4,1787,0,0,0,0,0,0,0,0,0,0
4.90,2188.00,340.00,-1.6,-52.56,284.0,1857,2118.50,347.51,-1.7,-54.66,295.6,1802,0,0,0,0,0,0,0,0,0,0
4.95,2203.00,300.00,-1.6,-52.09,281.3,1871,2135.40,338.01,-1.7,-54.14,292.9,1816,0,0,0,0,0,0,0,0,0,0
5.00,2219.00,320.00,-1.6,-52.56,278.7,1885,2152.12,334.41,-1.7,-53.83,290.2,1831,0,0,0,0,0,0,0,0,0,0
5.05,2235.00,320.00,-1.6,-50.67,276.2,1899,2168.69,331.52,-1.7,-53.19,287.6,1845,0,0,0,0,0,0,0,0,0,0
5.10,2251.00,320.00,-1.6,-51.14,273.6,1913,2185.16,329.22,-1.6,-52.78,284.9,1860,0,0,0,0,0,0,0,0,0,0
5.15,2266.00,300.00,-1.6,-50.19,271.1,1927,2201.32,323.38,-1.6,-52.27,282.3,1874,0,0,0,0,0,0,0,0,0,0
5.20,2283.00,340.00,-1.6,-50.67,268.6,1940,2217.66,326.70,-1.6,-51.95,279.7,1888,0,0,0,0,0,0,0,0,0,0
5.25,2298.00,300.00,-1.6,-50.19,266.1,1954,2233.73,321.36,-1.6,-51.60,277.2,1902,0,0,0,0,0,0,0,0,0,0
5.30,2313.00,300.00,-1.5,-49.25,263.6,1967,2249.58,317.09,-1.6,-51.13,274.6,1916,0,0,0,0,0,0,0,0,0,0
5.35,2329.00,320.00,-1.5,-49.72,261.1,1980,2265.47,317.67,-1.6,-50.85,272.1,1929,0,0,0,0,0,0,0,0,0,0
5.40,2345.00,320.00,-1.5,-48.77,258.7,1993,2281.37,318.13,-1.6,-50.43,269.5,1943,0,0,0,0,0,0,0,0,0,0
5.45,2359.00,280.00,-1.5,-48.77,256.3,2006,2296.90,310.51,-1.6,-50.10,267.0,1956,0,0,0,0,0,0,0,0,0,0
5.50,2375.00,320.00,-1.5,-47.35,253.9,2019,2312.52,312.41,-1.5,-49.55,264.6,1970,0,0,0,0,0,0,0,0,0,0
5.55,2389.00,280.00,-1.5,-48.30,251.5,2031,2327.81,305.93,-1.5,-49.30,262.1,1983,0,0,0,0,0,0,0,0,0,0
5.60,2404.00,300.00,-1.4,-46.41,249.1,2044,2343.05,304.74,-1.5,-48.72,259.6,1996,0,0,0,0,0,0,0,0,0,0
5.65,2418.00,280.00,-1.5,-46.88,246.8,2056,2358.04,299.79,-1.5,-48.35,257.2,2009,0,0,0,0,0,0,0,0,0,0
5.70,2432.00,280.00,-1.5,-46.88,244.5,2068,2372.83,295.83,-1.5,-48.06,254.8,2022,0,0,0,0,0,0,0,0,0,0
5.75,2446.00,280.00,-1.4,-46.41,242.1,2081,2387.47,292.67,-1.5,-47.73,252.4,2034,0,0,0,0,0,0,0,0,0,0
5.80,2460.00,280.00,-1.4,-45.93,239.8,2093,2401.97,290.13,-1.5,-47.37,250.1,2047,0,0,0,0,0,0,0,0,0,0
