41.141,636.134,-21.798,0.022,NaN,NaN
41.641,625.238,-21.786,0.023,NaN,NaN
42.141,614.348,-21.774,0.023,NaN,NaN
42.641,603.463,-21.763,0.022,NaN,NaN
43.141,592.584,-21.752,0.023,NaN,NaN
43.641,581.711,-21.741,0.022,NaN,NaN
44.141,570.844,-21.729,0.023,NaN,NaN
44.641,559.982,-21.718,0.022,NaN,NaN
45.141,549.125,-21.707,0.022,NaN,NaN
45.641,538.275,-21.695,0.024,NaN,NaN
46.141,527.43,-21.684,0.022,NaN,NaN
46.641,516.59,-21.673,0.022,NaN,NaN
47.141,505.756,-21.663,0.022,NaN,NaN
47.641,494.928,-21.65,0.024,NaN,NaN
48.141,484.105,-21.64,0.021,NaN,NaN
48.641,473.288,-21.629,0.022,NaN,NaN
49.141,462.477,-21.617,0.023,NaN,NaN
49.641,451.671,-21.605,0.025,NaN,NaN
50.141,440.872,-21.594,0.022,NaN,NaN
50.641,430.078,-21.582,0.023,NaN,NaN
51.141,419.29,-21.57,0.023,NaN,NaN
51.641,408.507,-21.559,0.022,NaN,NaN
52.141,397.73,-21.548,0.023,NaN,NaN
52.641,386.959,-21.537,0.023,NaN,NaN
53.141,376.194,-21.525,0.023,NaN,NaN
53.641,365.434,-21.514,0.023,NaN,NaN
54.141,354.68,-21.503,0.023,NaN,NaN
54.641,343.931,-21.491,0.023,NaN,NaN
55.141,333.188,-21.48,0.022,NaN,NaN
55.641,322.451,-21.469,0.023,NaN,NaN
56.141,311.719,-21.458,0.022,NaN,NaN
56.641,300.993,-21.446,0.023,NaN,NaN
57.141,290.273,-21.435,0.022,NaN,NaN
57.641,279.558,-21.424,0.022,NaN,NaN
58.141,268.849,-21.413,0.022,NaN,NaN
58.641,258.146,-21.402,0.022,NaN,NaN
59.141,247.448,-21.391,0.022,NaN,NaN
59.641,236.755,-21.38,0.022,NaN,NaN
60.141,226.068,-21.369,0.022,NaN,NaN
60.641,215.386,-21.357,0.023,NaN,NaN
61.141,204.711,-21.346,0.021,NaN,NaN
61.641,194.04,-21.336,0.022,NaN,NaN
61.644,193.99,-20.836,210.702,NaN,NaN
61.645,193.969,-20.635,200.489,NaN,NaN
61.646,193.949,-20.439,196.462,NaN,NaN
61.647,193.928,-20.246,192.553,NaN,NaN
61.648,193.908,-20.057,188.759,NaN,NaN
61.649,193.888,-19.872,185.074,NaN,NaN
61.65,193.868,-19.691,181.495,NaN,NaN
61.651,193.849,-19.513,178.017,NaN,NaN
61.652,193.829,-19.338,174.637,NaN,NaN
61.653,193.81,-19.167,171.351,NaN,NaN
61.654,193.791,-18.999,168.155,NaN,NaN
61.655,193.772,-18.834,165.047,NaN,NaN
61.656,193.753,-18.672,162.023,NaN,NaN
61.657,193.735,-18.512,159.08,NaN,NaN
